study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,state
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_1,NA,NA,NA,NA,25.24429853,-80.29754563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_11,NA,NA,NA,NA,24.80164694,-80.81031496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_13,NA,NA,NA,NA,24.68442098,-80.98130003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_14,NA,NA,NA,NA,24.62247325,-81.24558453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_15,NA,NA,NA,NA,24.62450498,-81.41776887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_17,NA,NA,NA,NA,24.55802552,-81.55955366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_18,NA,NA,NA,NA,24.54087813,-81.74648797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_19,NA,NA,NA,NA,24.48358059,-81.7122544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_20,NA,NA,NA,NA,24.51606722,-81.63020426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_21,NA,NA,NA,NA,24.87531218,-80.95838288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_22,NA,NA,NA,NA,24.80856463,-80.92036651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_24,NA,NA,NA,NA,24.81538629,-81.14713432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_25,NA,NA,NA,NA,24.75185322,-81.1704672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_26,NA,NA,NA,NA,24.78748321,-81.2876353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_27,NA,NA,NA,NA,24.76730496,-81.55495371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_28,NA,NA,NA,NA,24.72363647,-81.52053605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_29,NA,NA,NA,NA,24.69707545,-81.68278723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_3,NA,NA,NA,NA,25.17815251,-80.25541213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_30,NA,NA,NA,NA,24.76578505,-81.44481932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_4,NA,NA,NA,NA,25.11201778,-80.37346236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_5,NA,NA,NA,NA,25.05877553,-80.4230794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_7,NA,NA,NA,NA,25.00017718,-80.47488011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_8,NA,NA,NA,NA,24.8698025,-80.66863122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_9,NA,NA,NA,NA,24.85831901,-80.66241394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,2.6,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_1,NA,NA,NA,NA,25.02476744,-80.68097374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,201,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_2,NA,NA,NA,NA,25.02476744,-80.68097374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,195,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_3,NA,NA,NA,NA,25.034300000000002,-80.6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,167,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_4,NA,NA,NA,NA,25.034300000000002,-80.6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,172,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_5,NA,NA,NA,NA,24.9412,-80.8642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,222,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_6,NA,NA,NA,NA,24.9412,-80.8642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,244,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_7,NA,NA,NA,NA,25.2148,-80.5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,96,United States,Florida
Fourqurean_unpublished,Florida_Bay,Fourqurean_unpublished_8,NA,NA,NA,NA,25.2148,-80.5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,96,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_1,NA,NA,NA,NA,30.128,-85.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_10,NA,NA,NA,NA,30.14,-85.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_2,NA,NA,NA,NA,30.167,-85.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_3,NA,NA,NA,NA,30.137,-85.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_4,NA,NA,NA,NA,30.094,-85.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_5,NA,NA,NA,NA,30.14,-85.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_6,NA,NA,NA,NA,30.128,-85.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_7,NA,NA,NA,NA,30.167,-85.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_8,NA,NA,NA,NA,30.137,-85.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_9,NA,NA,NA,NA,30.094,-85.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,3,United States,Florida
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_1,NA,NA,NA,NA,44.61875,-124.03078333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,20,United States,Oregon
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_2,NA,NA,NA,NA,44.61875,-124.03078333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,20,United States,Oregon
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_3,NA,NA,NA,NA,44.61875,-124.03078333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,20,United States,Oregon
Hebert_et_al_2007,Yaquina_Bay_Oregon,Hebert_et_al_2007_4,NA,NA,NA,NA,44.61875,-124.03078333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,20,United States,Oregon
Kairis_and_Rybczyk_2010,Padilla_Bay,Kairis_and_Rybczyk_2010_1,NA,NA,NA,NA,48.51479,-122.52914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,46,United States,Washington
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_1,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_2,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_3,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_4,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_5,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_6,NA,NA,NA,NA,44.6,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,15,United States,Oregon
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_1,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_10,NA,NA,NA,NA,29.868,-85.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_11,NA,NA,NA,NA,29.868,-85.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Ohio_Key,Lewis_et_al_2007_12,NA,NA,NA,NA,24.674,-81.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Little_Duck_Key,Lewis_et_al_2007_13,NA,NA,NA,NA,24.679,-81.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_14,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_15,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_16,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_17,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_18,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_19,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_2,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Little_Sabine_Bay,Lewis_et_al_2007_20,NA,NA,NA,NA,30.335,-87.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Choctwhatchee_Bay,Lewis_et_al_2007_21,NA,NA,NA,NA,30.416,-86.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Bonito_Bay,Lewis_et_al_2007_22,NA,NA,NA,NA,30.081,-85.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_23,NA,NA,NA,NA,29.868,-85.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_24,NA,NA,NA,NA,29.868,-85.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Ohio_Key,Lewis_et_al_2007_25,NA,NA,NA,NA,24.674,-81.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Little_Duck_Key,Lewis_et_al_2007_26,NA,NA,NA,NA,24.679,-81.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_3,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_4,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_5,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_6,NA,NA,NA,NA,30.376,-87.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Little_Sabine_Bay,Lewis_et_al_2007_7,NA,NA,NA,NA,30.335,-87.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Choctwhatchee_Bay,Lewis_et_al_2007_8,NA,NA,NA,NA,30.416,-86.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Lewis_et_al_2007,Bonito_Bay,Lewis_et_al_2007_9,NA,NA,NA,NA,30.081,-85.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_1,NA,NA,NA,NA,37.239195,-75.861174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_2,NA,NA,NA,NA,37.240004,-75.857644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_3,NA,NA,NA,NA,37.271823,-75.822058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_4,NA,NA,NA,NA,37.269897,-75.824192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_5,NA,NA,NA,NA,37.26682227,-75.81253194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_6,NA,NA,NA,NA,37.26574872,-75.81266697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_7,NA,NA,NA,NA,37.2641834,-75.81352989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_8,NA,NA,NA,NA,37.26252797,-75.81307224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,C2,NA,NA,5,United States,Virginia
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_1,NA,NA,NA,NA,25.1481,-80.5752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,50,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_2,NA,NA,NA,NA,25.0642,-80.6277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,114,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_3,NA,NA,NA,NA,25.0642,-80.6277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,136,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_4,NA,NA,NA,NA,25.024,-80.6543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,72.5,United States,Florida
