study_id,site_id,core_id,year,month,day,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_4,NA,NA,NA,25.00956,56.35998,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,100
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_5,NA,NA,NA,25.00956,56.35998,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,107.33333333333333
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_6,NA,NA,NA,25.00956,56.35998,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,122
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,176.33333333333334
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,178
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,177
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,156.5
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,197.66666666666666
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,2014,11,17,25.77278,55.94654,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,187.33333333333334
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,2013,1,18,24.450327,54.409469,NA,RTK,NA,-32.5619,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,200
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,2013,1,18,24.450346,54.409641,NA,RTK,NA,-32.4967,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,200
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,2013,1,18,24.450385,54.409799,NA,RTK,NA,-32.5732,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,190
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,2013,1,18,24.45046,54.409987,NA,RTK,NA,-32.6602,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,190
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,2013,1,18,24.450522,54.41014,NA,RTK,NA,-32.5399,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,161
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,2013,1,18,24.450527,54.410346,NA,RTK,NA,-32.4829,WGS84,NA,RTK,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,190
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_1,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,30
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_2,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_3,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_4,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,30
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_5,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_6,NA,NA,NA,25.56217,55.60479,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_1,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,brine,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_2,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,brine,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,30
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_3,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_4,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,100
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_5,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,50
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_6,NA,NA,NA,25.53317,55.59277,NA,NA,NA,NA,NA,NA,NA,NA,saline,NA,NA,NA,NA,mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,30
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_3,2013,1,22,24.203841,53.800107,NA,NA,NA,-32.6999,WGS84,NA,NA,NA,saline,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,33
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_4,2013,1,22,24.203925,53.800166,NA,NA,NA,-32.7143,WGS84,NA,NA,NA,saline,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,34
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_5,2013,1,22,24.204011,53.80019,NA,NA,NA,-32.705,WGS84,NA,NA,NA,brine,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,33
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_1,2013,1,22,24.201495,53.802635,NA,RTK,NA,-32.7132,WGS84,NA,RTK,NA,NA,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,65
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_2,2013,1,22,24.201425,53.80244,NA,RTK,NA,-32.6949,WGS84,NA,RTK,NA,NA,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,62
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,2013,1,22,24.201363,53.802272,NA,RTK,NA,-32.6766,WGS84,NA,RTK,NA,brine,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,85
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,2013,1,22,24.201309,53.802106,NA,RTK,NA,-32.6673,WGS84,NA,RTK,NA,NA,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,97
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,2013,1,22,24.201225,53.80192,NA,RTK,NA,-32.6814,WGS84,NA,RTK,NA,brine,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,94
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_2,2013,1,22,24.20331,53.800715,NA,RTK,NA,-32.708,WGS84,NA,RTK,NA,NA,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,37
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_3,2013,1,22,24.203229,53.80067,NA,RTK,NA,-32.7242,WGS84,NA,RTK,NA,brine,NA,NA,NA,NA,planted mangrove,NA,core depth represents deposit depth,United Arab Emirates,NA,mangrove,C1,NA,NA,31
Sitoe_et_al_2014,AAS14 Sofala Bay,M0369,2012,3,9,-19.84184,34.766158,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Sofala,mangrove,C2,NA,NA,100
Stringer_et_al_2015,CES15 HC1,M0364,2012,3,9,-18.798088,36.279556,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Zambézia,mangrove,C2,NA,NA,200
Stringer_et_al_2015,CES15 HC2,M0365,2012,3,9,-18.798088,36.279556,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Zambézia,mangrove,C2,NA,NA,200
Stringer_et_al_2015,CES15 HC3,M0366,2012,3,9,-18.798088,36.279556,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Zambézia,mangrove,C2,NA,NA,200
Stringer_et_al_2015,CES15 HC4,M0367,2012,3,9,-18.824673,36.194916,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Zambézia,mangrove,C2,NA,NA,200
Stringer_et_al_2015,CES15 HC5,M0368,2012,3,9,-18.824673,36.194916,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Mozambique,Zambézia,mangrove,C2,NA,NA,200
Szczygielski_et_al_2015,AS14 VC10,M0661,2011,3,9,-2.7683833333333334,-41.933616666666666,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Brazil,NA,mangrove,C1,NA,NA,56.00000000000001
Thompson_et_al_2014,BST14 Pedada Interior,M0445,2011,3,9,11.824297,122.141074,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Aklan,mangrove,C2,NA,NA,150
Thompson_et_al_2014,BST14 Bugtong-ato Seaward,M0447,2011,3,9,11.069506,122.958309,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Thompson_et_al_2014,BST14 Bugtong-ato Interior,M0448,2011,3,9,11.069904,122.958111,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Thompson_et_al_2014,BST14 Bugtong-ato Landward,M0449,2011,3,9,11.070349,122.95785,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1001,1001_1,NA,NA,NA,-18.831799,36.240201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,198
Trettin_et_al_2017,1001,1001_2,NA,NA,NA,-18.831799,36.240201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,190
Trettin_et_al_2017,1001,1001_3,NA,NA,NA,-18.831799,36.240201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,193
Trettin_et_al_2017,1001,1001_4,NA,NA,NA,-18.831799,36.240201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1001,1001_5,NA,NA,NA,-18.831799,36.240201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1079,1079_1,NA,NA,NA,-18.840148,36.264355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1079,1079_2,NA,NA,NA,-18.840148,36.264355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1079,1079_3,NA,NA,NA,-18.840148,36.264355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,185
Trettin_et_al_2017,1079,1079_4,NA,NA,NA,-18.840148,36.264355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,187
Trettin_et_al_2017,1079,1079_5,NA,NA,NA,-18.840148,36.264355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1113,1113_1,NA,NA,NA,-18.845148,36.213549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1113,1113_2,NA,NA,NA,-18.845148,36.213549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1113,1113_3,NA,NA,NA,-18.845148,36.213549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,180
Trettin_et_al_2017,1113,1113_4,NA,NA,NA,-18.845148,36.213549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1130,1130_1,NA,NA,NA,-18.845914,36.306805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1130,1130_2,NA,NA,NA,-18.845914,36.306805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1130,1130_3,NA,NA,NA,-18.845914,36.306805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,187
Trettin_et_al_2017,1130,1130_4,NA,NA,NA,-18.845914,36.306805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1130,1130_5,NA,NA,NA,-18.845914,36.306805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,190
Trettin_et_al_2017,1216,1216_1,NA,NA,NA,-18.854252,36.123515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,187
Trettin_et_al_2017,1216,1216_2,NA,NA,NA,-18.854252,36.123515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1216,1216_3,NA,NA,NA,-18.854252,36.123515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,188
Trettin_et_al_2017,1216,1216_4,NA,NA,NA,-18.854252,36.123515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1216,1216_5,NA,NA,NA,-18.854252,36.123515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1219,1219_1,NA,NA,NA,-18.854268,36.237751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1219,1219_2,NA,NA,NA,-18.854268,36.237751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,173
Trettin_et_al_2017,1219,1219_3,NA,NA,NA,-18.854268,36.237751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,193
Trettin_et_al_2017,1219,1219_4,NA,NA,NA,-18.854268,36.237751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,135
Trettin_et_al_2017,1219,1219_5,NA,NA,NA,-18.854268,36.237751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,68
Trettin_et_al_2017,1254,1254_1,NA,NA,NA,-18.860066,36.269428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,183
Trettin_et_al_2017,1254,1254_2,NA,NA,NA,-18.860066,36.269428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1254,1254_3,NA,NA,NA,-18.860066,36.269428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,175
Trettin_et_al_2017,1254,1254_4,NA,NA,NA,-18.860066,36.269428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,190
Trettin_et_al_2017,1254,1254_5,NA,NA,NA,-18.860066,36.269428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,190
Trettin_et_al_2017,1285,1285_1,NA,NA,NA,-18.86529,36.141464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1285,1285_2,NA,NA,NA,-18.86529,36.141464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,184
Trettin_et_al_2017,1285,1285_3,NA,NA,NA,-18.86529,36.141464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1285,1285_4,NA,NA,NA,-18.86529,36.141464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,150
Trettin_et_al_2017,1285,1285_5,NA,NA,NA,-18.86529,36.141464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,75
Trettin_et_al_2017,13,13_1,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,65
Trettin_et_al_2017,13,13_2,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,150
Trettin_et_al_2017,13,13_3,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,195
Trettin_et_al_2017,13,13_4,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,175
Trettin_et_al_2017,13,13_5,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,75
Trettin_et_al_2017,13,13_6,NA,NA,NA,-18.744,36.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Sofala,mangrove,C2,NA,NA,75
Trettin_et_al_2017,1305,1305_1,NA,NA,NA,-18.868526,36.282128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,75
Trettin_et_al_2017,1305,1305_4,NA,NA,NA,-18.868526,36.282128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,40
Trettin_et_al_2017,1314,1314_1,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1314,1314_2,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,186
Trettin_et_al_2017,1314,1314_3,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1314,1314_4,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,184
Trettin_et_al_2017,1314,1314_5,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,195
Trettin_et_al_2017,1317,1317_1,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,75
Trettin_et_al_2017,1317,1317_2,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,75
Trettin_et_al_2017,1317,1317_3,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,65
Trettin_et_al_2017,1317,1317_4,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,50
Trettin_et_al_2017,1317,1317_5,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,Mozambique,Zambézia,mangrove,C2,NA,NA,66
