study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,core_year,core_latitude,core_longitude,core_position_method,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,accretion_yr_per_cm_mean,accretion_yr_per_cm_se,accretion_yr_per_cm_upper_CI,accretion_yr_per_cm_lower_CI,organic_matter_accumulation_mean,organic_matter_accumulation_se,organic_matter_accumulation_upper_CI,organic_matter_accumulation_lower_CI,carbon_accumulation_mean,carbon_accumulation_se,carbon_accumulation_upper_CI,carbon_accumulation_lower_CI,max_age,max_age_se,max_age_upper_CI,max_age_lower_CI
Poppe_and_Rybczyk_2018,Padilla_2,2_3F,2013,12,2,NA,48.549,-122.514,NA,RTK,NA,0.18,"NAVD88",NA,RTK,NA,saline,NA,NA,seagrass,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,seagrass,C2,B1,A1,44,3.4649354753000923,1.078832563150003,5.923139861111111,NA,127.62425781029488,1111.792428980693,291.6362630993618,47.63762659559568,45.72549022838202,477.83424360864205,111.21308117760768,15.101979723571809,-55.46099971732652,3.007541680956026,-48.279754999999994,-60.2258925
Poppe_and_Rybczyk_2018,Padilla_3,3_4F,2013,12,2,NA,48.549,-122.523,NA,RTK,NA,-0.03,"NAVD88",NA,RTK,NA,saline,NA,NA,seagrass,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,seagrass,C2,B1,A1,42,3.3943784000077772,1.0480489704643432,5.807309833333333,NA,109.04954256528372,94.02607895210251,265.5106474206424,44.05574835521879,37.39777643390365,38.60361253359204,98.69674376227442,14.240107487245247,-54.418446506618274,3.9166607247284357,-44.872191500000014,-60.282631
Poppe_and_Rybczyk_2018,Padilla_4,4_5B,2013,12,2,NA,48.549,-122.529,NA,RTK,NA,-0.13,"NAVD88",NA,RTK,NA,saline,NA,NA,seagrass,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,seagrass,C2,B1,A1,36,3.343444612301501,0.9716458023492907,5.534180375,NA,98.07881464906947,156.02856299245175,226.82310483180257,41.36817451912761,35.073066895058716,66.58723890609927,86.30500393435435,13.590484332105866,-55.67156329884812,3.321358864797592,-47.708625,-60.643885
Poppe_and_Rybczyk_2018,Padilla_5,5_5F,2013,12,2,NA,48.55,-122.536,NA,RTK,NA,-0.35,"NAVD88",NA,RTK,NA,saline,NA,NA,seagrass,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,seagrass,C2,B1,A1,38,3.186942549593148,0.922826086143224,5.252916399999999,NA,93.97596522055062,300.98431010216916,210.96361481183794,40.4976726345635,28.638419867506926,128.88649956086232,68.74138333831061,11.494041154655445,-56.70540110570278,3.3163892203653784,-48.614200000000004,-61.40197875
Poppe_and_Rybczyk_2018,Padilla_6,6_5J,2013,12,2,NA,48.55,-122.544,NA,RTK,NA,-0.79,"NAVD88",NA,RTK,NA,saline,NA,NA,seagrass,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,seagrass,C2,B1,A1,44,3.233671793858298,0.8708779035146784,5.178425272727269,NA,91.82285031853223,51.43066243940926,202.08144852140043,44.89072181859289,20.840646866456968,16.904789863927636,50.957015706413515,9.28326684776086,-57.413461947722276,2.6215146618675997,-51.21494200000002,-61.3435752
Poppe_and_Rybczyk_2019,Stillaguamish_HM1,HM1_7,2015,2,23,NA,48.192,-122.363,NA,RTK,NA,2.4,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,76,3.2565653930203178,0.612595739042721,4.649391658333334,NA,229.3735290023853,83.45675621562899,414.6555876369693,139.75538337256808,99.0440759464784,35.986822305965845,179.00274934832478,60.446613918378404,-57.92533354905826,2.751907120445612,-51.323927999999995,-62.218912
Poppe_and_Rybczyk_2019,Stillaguamish_HM1,HM1_8,2015,2,23,NA,48.191,-122.363,NA,RTK,NA,2.39,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,84,3.2707454821107858,0.6229599129435249,4.593661730769231,NA,203.79216736882915,94.5984306130941,346.18390994223773,135.41008685638948,80.95232176638211,39.34657884307232,135.639401539962,54.90034612661967,-59.87322602295186,1.635334758257675,-56.237489999999994,-62.633375
Poppe_and_Rybczyk_2019,Stillaguamish_HM3,HM3_20,2016,7,20,NA,48.2,-122.371,NA,RTK,NA,2.55,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,86,3.0302561416020275,0.535745964870798,4.245078214285714,NA,246.45420931143212,85.04631158588278,459.8424385105117,138.6748782287546,106.21712567786523,36.64684501839787,198.13579830920747,59.77661250279722,-62.17885101091871,1.8283079345182462,-57.66617600000001,-64.8138475
Poppe_and_Rybczyk_2019,Stillaguamish_HM4,HM4_21,2016,3,28,NA,48.217,-122.37,NA,RTK,NA,2.61,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,78,2.749018515597545,0.4228015203019866,3.69231875,NA,267.9544661290545,70.3756621251195,437.0259140261374,177.33492197694227,114.73775103711019,30.25056115516468,187.41925622476361,75.8189986279631,-63.41274808516757,0.9894116057660124,-61.005539999999996,-64.886842
Poppe_and_Rybczyk_2019,Stillaguamish_HM5,HM5_2,2016,7,17,NA,48.227,-122.383,NA,RTK,NA,2.73,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,74,3.19480302897779,0.5892185922597963,4.5465951538461535,NA,307.93123227148567,106.67623358632416,565.5717365385051,181.87502943402967,133.0249291128931,46.058941090789226,244.04668967344475,78.63991461206702,-59.578422404531096,2.7135485009507643,-52.86298,-63.66671
Poppe_and_Rybczyk_2019,Stillaguamish_LM1,LM1_10,2015,2,12,NA,48.187,-122.363,NA,RTK,NA,1.99,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,64,3.188567712696859,0.5865702529344132,4.55572006730769,NA,222.41297896828561,90.51497905894989,444.2253655955061,121.20955693398264,95.50185860771653,38.86170125352839,190.7139382164297,52.07215132053458,-60.25447000767892,2.7354468846730953,-53.55526400000001,-63.989799500000004
Poppe_and_Rybczyk_2019,Stillaguamish_LM1,LM1_9,2015,2,12,NA,48.188,-122.363,NA,RTK,NA,2.01,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,72,3.3200300126089233,0.6586689346080926,4.857954375,NA,182.29578889932304,82.9035260279984,347.27856870412654,102.78688872938308,70.59552373048835,30.47134150624975,134.30825136552954,39.27454645314957,-58.519322415001064,2.856952289573301,-51.767177499999995,-62.883142500000005
Poppe_and_Rybczyk_2019,Stillaguamish_LM3,LM3_13,2016,7,20,NA,48.201,-122.373,NA,RTK,NA,2.22,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,84,2.97107529071428,0.5175255589296601,4.201827866483516,NA,273.2235217438467,93.85547707500234,494.12916937507555,158.28788402937957,117.93536936549037,40.49615127583889,213.24780592936125,68.37943985686502,-62.732877051675914,1.6796665780522055,-58.78992,-64.98244745
Poppe_and_Rybczyk_2019,Stillaguamish_LM4,LM4_23,2016,7,30,NA,48.216,-122.37,NA,RTK,NA,2.17,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,84,3.0376248979293328,0.5339307364694633,4.246666071428571,NA,228.32199256806925,78.23249260145474,420.53916218305744,138.11582808213666,98.56783326968534,33.760527015080605,181.58827969918133,59.65090015733142,-61.452674801676594,1.7817270962265963,-57.460809999999995,-64.28447825
Poppe_and_Rybczyk_2019,Stillaguamish_LM5,LM5_3,2016,7,17,NA,48.226,-122.384,NA,RTK,NA,1.82,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,86,3.228568556170588,0.6136414890945632,4.57305455,NA,220.07933068256915,135.232240942362,406.67365794208945,126.51603810267441,88.5061900941793,56.862571227573255,164.10914106976745,50.52675105144185,-61.444832524872446,1.8115154979084092,-57.4244025,-64.4681846
Poppe_and_Rybczyk_2019,Stillaguamish_R1,25A,2016,7,2,NA,48.204,-122.37,NA,RTK,NA,1.75,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,86,3.019734245763391,0.4918964054167385,4.154619035714285,NA,271.4285705910163,107.85713913893612,511.68332135095716,154.01960319987285,110.79253295640598,43.73521058660148,210.61381663774824,62.93987530755963,-63.94540340699285,1.3346156612375053,-60.569421000000006,-65.6290573
Poppe_and_Rybczyk_2019,Stillaguamish_R2,26A,2016,7,2,NA,48.202,-122.369,NA,RTK,NA,1.85,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,78,3.007106497107502,0.514143278842153,4.203209217857142,NA,268.17891072768657,89.66164470996986,486.5188491003537,161.3340122944707,115.49768491774063,38.57371114425043,209.36453692210395,69.54399826337004,-63.669724000472506,1.017739875249805,-61.299351,-65.2500608
Poppe_and_Rybczyk_2019,Stillaguamish_R3,27A,2016,6,5,NA,48.19878,-122.3652,NA,RTK,NA,2.11,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,68,2.627795138739203,0.5058578597307247,3.542542058333333,NA,242.33513425165938,81.48774121023509,469.2277999229185,156.0085914448158,104.37766478023347,35.03161961211829,201.8298817901334,67.21502719404856,-62.857922599567836,0.917394693445058,-60.844139999999996,-64.3806064
Poppe_and_Rybczyk_2019,Stillaguamish_R4,28A,2016,7,3,NA,48.198480000000004,-122.3645,NA,RTK,NA,2.2,"NAVD88",NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,82,2.9973784709771256,0.5005655050669976,4.170518230769231,NA,271.7722690965936,95.51012095171372,510.969401305841,158.3690570265708,113.83707104178976,39.322572816087934,211.88942064956416,66.77515665300581,-63.503309994360414,1.1994488111882107,-60.711902499999994,-65.29873825
Poppe_et_al_2019,Snohomish_Marysville_Mitigation,MA_A,2013,6,12,NA,48.0382,-122.1634,NA,RTK,NA,1.9525488,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,64,3.231805612963911,0.6230469711781615,4.5525990769230775,NA,305.72228303951533,72.01028438897198,473.7059615954997,205.86109466617333,120.60229745067842,25.375321462651232,179.82699123953245,85.86236513645738,-59.1154377859638,0.9952089643240479,-56.952492,-60.788622
Poppe_et_al_2019,Snohomish_North_Ebey,NE_A,2013,6,20,NA,48.0352,-122.1626,NA,RTK,NA,2.3954232,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,66,2.9663549722504277,0.5279006454490643,4.217845664175824,NA,426.35568715696326,211.83805685187525,931.7535724661009,205.08660385475164,170.64013036771175,87.88601945229291,380.46516655768085,79.7529704751089,-61.94656943219186,0.8696634660436379,-59.726952,-62.82885984000001
Poppe_et_al_2019,Snohomish_Otter_Island,OI_A,2013,6,20,NA,48.0084999999999,-122.1483,NA,RTK,NA,2.6093928,"NAVD88",NA,RTK,NA,riverine,measurement,NA,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,88,2.687017269268539,0.32704390792963317,3.3563748529411765,NA,466.3644903738923,154.1317298364091,853.7288480558739,289.25156381826207,212.33659800207954,69.88971994345071,388.6373121734805,132.05262945339393,-61.74363776522455,0.5279927574685019,-60.4427175,-62.48150799999999
Poppe_et_al_2019,Snohomish_Quilceda_Marsh,QM_A,2013,6,20,NA,48.0444,-122.2048,NA,RTK,NA,1.8644616,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,70,2.839533791568358,0.39893919030407093,3.7154469625,NA,318.9445479939091,88.34834453491544,516.3425359300389,208.39137218113459,127.00328171686313,33.79664855827102,204.13819366496858,85.23347296362651,-55.866806226985005,2.2163143747935377,-50.985426000000004,-59.762972000000005
Poppe_et_al_2019,Snohomish_Qwuloolt,QW_B,2013,6,12,NA,48.0394999999999,-122.1573,NA,RTK,NA,1.44018,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,56,3.153388591617658,0.5650423786283683,4.4993124871794885,NA,480.08870523125734,206.2190143962117,972.8131871062826,271.8252237609522,177.94549716608245,75.86164575604815,356.9710998349209,101.71768226403398,-58.18452031235379,1.7467086351948846,-54.067052,-60.907171999999996
Poppe_et_al_2019,Snohomish_Smith_Island_City,SS_B,2013,6,12,NA,48.0035999999999,-122.1616,NA,RTK,NA,1.5633192,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,84,2.1728275727238295,0.38914263241951796,3.162321104166667,NA,864.8127478007694,557.4981970552174,2130.849809189945,172.5278651325847,384.4620733994625,267.7549017918806,970.454179074407,69.11614902547726,-61.8633856384763,1.5399813118156238,-57.336527,-62.91391173
Poppe_et_al_2019,Snohomish_Smith_Island_County,SN_B,2013,6,12,NA,48.0167,-122.1636,NA,RTK,NA,0.813816,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,50,3.381803937477247,0.6987139414796127,5.0494787295454495,NA,573.0342477663185,218.13869547746685,1071.8675323219177,318.78411661213295,256.206585327086,97.59642382629663,483.40215900840934,140.87041666506548,-56.071617344606544,1.865455981630928,-51.92557900000002,-59.349470499999995
Poppe_et_al_2019,Snohomish_Spencer_Island,SP_A,2013,5,28,NA,47.9902,-122.1611,NA,RTK,NA,1.8845784,"NAVD88",NA,RTK,NA,estuarine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,72,3.0276121338345905,0.6136817562743062,4.412540666666666,NA,323.4737385734921,128.4717174610066,575.0635221687494,206.86565463216562,106.72088645507247,34.23914144220451,178.81947156589342,73.17774163705363,-57.67673460485699,1.6149518667163085,-54.09,-60.4044378
Poppe_et_al_2019,Snohomish_WDFW_Forest,WF_A,2013,7,10,NA,47.9652999999999,-122.1513,NA,RTK,NA,0.8772144000000001,"NAVD88",NA,RTK,NA,riverine,measurement,NA,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,swamp,C2,B2,A2,88,3.3890189916943068,0.293507780104639,3.9687890999999995,NA,328.4355258532285,23.741488884862363,379.95615894641537,287.4867502511468,163.49592061449817,12.406762258792355,190.3635642563047,142.51532979102885,-59.71223648914133,0.5163223457707339,-58.59381400000001,-60.62933100000001
Poppe_et_al_2019,Snohomish_WDFW_Wetland,WW_B,2013,7,10,NA,47.975,-122.1799,NA,RTK,NA,0.7757160000000001,"NAVD88",NA,RTK,NA,riverine,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,A2,76,3.0808515756959434,0.5844371712227371,4.273790696428572,NA,NA,NA,NA,NA,349.9567329977849,124.2699398213815,635.9498308141075,206.52467914490705,-56.585981127912085,3.1781848729501863,-48.55930450000001,-61.1492278
Rodriguez_et_al_2022,JB,JB_1,2018,NA,NA,NA,35.23299236791269,-76.53350857236599,0.01,RTK,NA,0.21,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,JB,JB_5,2018,NA,NA,NA,35.23339840902408,-76.53348324952209,0.01,RTK,NA,0.09,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,JB,JB_6,2018,NA,NA,NA,35.2339300872102,-76.53350424641911,0.01,RTK,NA,0.09,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,JB,JB_7,2018,NA,NA,NA,35.23425319370825,-76.53362021655815,0.01,RTK,NA,0.07,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,LB,LB_3,2019,NA,NA,NA,34.94528799971974,-76.43210940580278,0.01,RTK,NA,0.22,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,LB,LB_5,2019,NA,NA,NA,34.94406060026792,-76.43144200640181,0.01,RTK,NA,0.17,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,LB,LB_6,2019,NA,NA,NA,34.94336145269209,-76.43109040453199,0.01,RTK,NA,0.19,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,LB,LB_7,2019,NA,NA,NA,34.942966224510045,-76.43096308733712,0.01,RTK,NA,0.23,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,LB,LB_8,2019,NA,NA,NA,34.94264285585759,-76.43085891967915,0.01,RTK,NA,0.24,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,NPR_U,NPR_U_1,2019,NA,NA,NA,34.75439828860939,-76.77798960512422,0.01,RTK,NA,0.53,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,NPR_U,NPR_U_5,2019,NA,NA,NA,34.7546067144751,-76.77791760358716,0.01,RTK,NA,0.45,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,high,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,SRE_U,SRE_U_1,2019,NA,NA,NA,33.954161754478285,-78.36339565442991,0.01,RTK,NA,0.5,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,low,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodriguez_et_al_2022,SRE_U,SRE_U_6,2019,NA,NA,NA,33.9545749996937,-78.36290688457075,0.01,RTK,NA,0.18,"NAVD88",0.025,RTK,NA,estuarine,field observation,NA,emergent,field observation,NA,low,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C1,B1,A1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shaw_et_al_2020,GCREW,CB109,2014,7,2,Highly organic salt marsh peats,38.874708,-76.547196,NA,handheld,accuracy < 1 meter,0.25,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Maryland,marsh,C1,B2,A2,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smith_et_al_2015,09WCC01,09WCC01_01,2009,4,29,NA,29.61517,-92.645,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,56,3.425458054946364,0.13343003206660542,3.664454571875,NA,305.54120724065484,33.01272545750553,380.24896272982267,266.13322825457834,136.59155684252212,14.939740492842581,170.43849284345825,118.78978750809473,-56.6946890707804,0.12500070771374475,-56.449862,-56.942877
Smith_et_al_2015,09WCC01,09WCC01_02,2009,4,29,NA,29.6322,-92.5786,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,46,3.5952383783310804,0.5771393443183277,4.441229730769231,NA,385.80776486833975,292.02968486543324,1103.6487110325638,216.77038009294455,173.1986509948176,129.78516220006267,493.2787681228129,98.18095574202522,-51.28717094471387,0.32287136047058485,-50.65844,-51.929026
Smith_et_al_2015,09WCC01,09WCC01_03,2009,4,30,NA,29.58866,-92.60558,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,46,3.1615418743966024,0.34060936942405495,3.5120439301470587,NA,286.9664025693465,71.86365665337799,498.73369071662665,250.30973459133546,126.14196658425523,31.326092324973615,218.52312030181378,110.11946782587901,-56.45665450509031,0.11669582092063392,-56.2218695,-56.6824555
Smith_et_al_2015,09WCC01,09WCC01_04,2009,4,30,NA,29.58853,-92.60448,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,56,2.7024485374851563,0.0982709632680472,2.852107666666667,NA,314.6931851719806,16.785236485785315,331.55238600991277,300.13681514847366,137.82292617401794,7.3200686476771635,145.26208416512168,131.44724954285607,-56.93983616010274,0.12680487809661664,-56.6878725,-57.1925929
Smith_et_al_2015,09WCC01,09WCC01_05,2009,4,30,NA,29.58832,-92.60329,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,56,2.8986515018511736,0.13470909028453604,3.1301964736842103,NA,388.8938461373218,12.065522848835608,405.26056748891625,373.7570692114475,170.4670057461968,5.24611857776642,177.6016440652079,163.8195715405609,-57.72069563187396,0.07075197667118292,-57.5703,-57.85481
